,,Annual Mean Annual MRT (C),,,,,Annual Mean Solar Gains ,,,,,Volumne Flow Rate ,,,,,Total Ventilation Heat Gain [W],,,,,Total Ventilation Heat Loss [W],,,,,Daylight - Glare percentage ,,,,,Cooing Energy Uses,,,,,Lighting Energy Uses,,,,,Total Energy Uses,,,,,Embodied Carbon,,,,,
241,17.28433068,28.87376,28.90569,29.86188,26.39745,24.17382,717.595933,830.2977442,740.4384372,595.770748,528.7573011,4.395994767,4.672016156,5.542340098,8.893900876,6.069324218,7.414538244,5.396494274,6.23817605,13.00554939,4.204338441,455.4502828,530.4295511,478.5086081,420.5465157,384.8012106,0.111380679,0.069456245,0.06115031,0.099651112,0.125485123,161067.6346,137402.0117,216470.151,186618.7431,63589.01344,167.9285095,161.9469338,179.7840282,173.9018066,242.4563452,161235.5631,137563.9586,216649.935,186792.6449,63831.46979,,,,,,
324,17.82412766,28.73246,28.6986,29.68509,26.27886,24.0785,591.2333997,672.1180973,598.7633512,486.6041405,427.687393,4.395874241,4.671805986,5.542190287,8.893787057,6.069229446,9.116903582,6.905180872,10.54760164,16.99822067,4.400081811,406.265616,462.0212635,423.9259344,384.3688379,351.4206048,0.244596383,0.24617672,0.301475305,0.290885303,0.197498922,160570.63,136784.872,216102.0609,186443.3044,63472.02145,322.6422613,299.7024565,341.6691661,401.6853403,471.907223,160893.2722,137084.5744,216443.73,186844.9897,63943.92867,,,,,,
439,18.19095245,28.47019,28.33166,29.41711,26.07697,23.91515,338.0849212,377.4976238,349.7025637,286.188192,253.0530902,4.395690319,4.671372393,5.541898459,8.893626564,6.069074815,17.7460074,18.23636873,27.01970577,26.69255684,6.146139684,331.5346996,364.2837195,358.1304512,333.5089841,301.7107089,0.013895015,0.022727273,0.012401112,0.013737462,0.005390254,159858.8351,135938.6987,215653.0375,186095.3629,63206.35592,761.7535573,739.403114,765.5028159,777.2879151,787.2590167,160620.5887,136678.1019,216418.5403,186872.6508,63993.61494,,,,,,
12,18.65343931,28.76323,28.7491,29.72446,26.2975,24.08982,626.6945477,715.9307259,637.0726069,516.2864608,454.6831406,4.395898526,4.671845429,5.54222656,8.893809886,6.069242528,8.58836768,6.359182997,9.143843854,16.07499453,4.358127928,416.6363229,477.8201839,434.9373569,388.8749132,354.8818695,0.133877371,0.115972812,0.11289288,0.19733973,0.196852091,160597.7874,136852.3495,216090.2605,186378.1028,63426.84453,199.0772853,192.0806415,211.9974948,222.0476792,311.4655905,160796.8647,137044.4301,216302.258,186600.1505,63738.31012,,,,,,
206,18.85591129,28.46997,28.33399,29.40733,26.06864,23.9047,382.8635571,418.264106,384.8389847,314.5774174,276.9913312,4.395673664,4.671363331,5.541894847,8.893625384,6.069067138,16.90276943,17.90300233,26.29139469,26.26856227,5.888501064,329.5718982,362.0657728,352.6917626,328.7629876,297.1420261,0.165637406,0.182667799,0.16463545,0.087440035,0.074385511,159693.3899,135758.0926,215508.314,185991.655,63124.80781,503.8398587,480.3516487,535.944865,593.3158288,628.4772457,160197.2298,136238.4443,216044.2589,186584.9709,63753.28505,,,,,,
280,19.27886205,28.48512,28.35122,29.4205,26.08047,23.9136,393.6698216,429.5711492,394.4330466,322.9200971,283.7372747,4.395679809,4.671383388,5.541912156,8.893636008,6.069073371,16.36362793,17.33834033,25.25475991,25.66096243,5.773686043,333.7590438,366.66328,355.774462,331.6817273,299.7819436,0.168504632,0.182242991,0.165918324,0.08591365,0.076326003,159747.7357,135814.902,215543.3225,186019.8963,63144.38026,499.4356227,476.8056983,532.7139725,589.3159871,626.1301467,160247.1713,136291.7077,216076.0365,186609.2123,63770.5104,,,,,,
133,19.77934752,28.88922,28.92287,29.87452,26.40808,24.18152,729.5660398,843.1683059,750.5715718,604.1258596,535.5204473,4.396009673,4.672033436,5.542348197,8.893910526,6.069329461,7.301982385,5.341655987,6.123895915,12.87826524,4.204694182,460.9336977,536.5860165,482.992051,424.2298297,387.7758783,0.108513454,0.069456245,0.061364122,0.098342782,0.125269513,161136.2329,137471.1477,216511.5812,186653.123,63612.93448,167.7041552,161.8251026,179.6350659,173.6917481,242.1500538,161303.9371,137632.9728,216691.2163,186826.8148,63855.08453,,,,,,
464,20.0658743,29.14782,29.2757,30.18359,26.64382,24.38297,949.8346704,1115.496154,996.9144351,795.0598077,712.674473,4.396221793,4.672421741,5.542637232,8.894151215,6.06954049,6.176139461,4.567808472,3.558073791,8.949295032,4.336674941,559.2432622,666.0359424,592.9437602,507.287262,465.7394972,0.052492281,0.035259133,0.043831516,0.064544265,0.063173782,162343.9716,138850.8221,217490.6568,187292.845,64070.64179,143.0913249,140.6390263,153.413257,143.641053,179.131679,162487.0629,138991.4612,217644.0701,187436.4861,64249.77346,,,,,,
459,20.2896755,28.4848,28.34455,29.42491,26.08376,23.92002,369.3070068,405.159621,374.5808347,306.5512845,271.0084366,4.395689889,4.671374794,5.541926205,8.893629632,6.069082596,16.7804278,17.56983317,25.75124877,25.85280385,5.855945551,334.9682678,366.609697,358.7775724,334.3503772,302.6847077,0.057344508,0.091546304,0.042976267,0.037069341,0.027813713,159867.9341,135918.296,215643.7411,186084.6299,63198.10674,657.4404096,628.4703833,672.9162764,701.4266783,721.5218778,160525.3745,136546.7664,216316.6573,186786.0566,63919.62862,,,,,,
470,20.54744369,28.46678,28.32987,29.4132,26.07408,23.91169,357.1050791,395.536127,366.28477,299.5373791,264.7444986,4.395684823,4.67136089,5.541915972,8.893620359,6.069074418,17.27930569,17.84705301,26.3738902,26.3096399,5.973538781,329.3238224,361.7572942,355.1303619,331.2274372,299.743687,0.059550066,0.10046729,0.050032072,0.040122111,0.033419577,159786.0122,135847.3608,215593.8163,186050.5196,63173.095,648.6349117,618.1709367,662.7092433,693.4021744,714.6047993,160434.6471,136465.5318,216256.5256,186743.9217,63887.6998,,,,,,
25,20.92507792,28.51294,28.38365,29.44508,26.10195,23.92997,414.6869254,451.7942666,413.3274711,339.0795526,297.0419286,4.395691056,4.671418509,5.541936629,8.893654876,6.069088177,15.43126191,16.27104338,23.49262027,24.54660496,5.556891228,341.5568991,375.3792488,361.6867381,337.0424255,304.6751387,0.18173798,0.181818182,0.167628822,0.092455299,0.081069426,159845.3215,135915.3031,215605.2212,186070.705,63179.69351,485.0747804,462.1680119,519.0010301,576.9755298,616.4274887,160330.3962,136377.4711,216124.2223,186647.6806,63796.121,,,,,,
55,21.31935561,28.53391,28.40925,29.4651,26.11998,23.94366,429.8274973,468.5673754,427.55611,351.6235909,307.2946832,4.395712477,4.671449708,5.541953652,8.89366334,6.069098158,14.78064328,15.49125541,22.22056932,23.69124096,5.415888319,347.6850729,382.4683237,366.8691488,341.7775821,308.9450835,0.17644464,0.177357689,0.166559761,0.090274749,0.080638206,159924.8505,136001.5831,215659.9023,186117.799,63213.1832,481.3552336,460.1509852,517.1413719,574.5856025,615.2120813,160406.2058,136461.7341,216177.0437,186692.3846,63828.39528,,,,,,
301,21.80127783,29.37379,29.57974,30.44801,26.85051,24.56508,1151.526021,1363.092526,1222.082909,969.8815418,875.0215153,4.396437304,4.672730185,5.542908923,8.894371911,6.069741933,5.82163158,4.360877093,2.855805859,7.417128475,4.577246296,651.2788619,786.1473221,696.6013135,586.8447192,540.9552485,0.045655051,0.033347494,0.037844772,0.054295683,0.059939629,163466.38,140120.3314,218410.3869,187887.9734,64514.43372,141.682191,139.4957685,151.8914323,142.0659287,175.2924808,163608.0622,140259.8272,218562.2783,188030.0394,64689.7262,,,,,,
328,22.05484964,28.98607,29.05445,29.9876,26.49366,24.25183,810.7021478,942.7929166,839.188075,672.9930386,598.6984178,4.396086562,4.672177962,5.54245086,8.894006645,6.069401686,6.773789995,4.935077931,4.864388827,11.09780978,4.223817435,496.6998769,583.5133086,521.7875505,453.3408511,414.375547,0.046316718,0.04566695,0.058798375,0.073048408,0.084087969,161575.6019,137971.1055,216854.3092,186884.5409,63771.08434,150.3810126,147.1842854,162.3984323,152.7103493,199.9655604,161725.9829,138118.2898,217016.7076,187037.2513,63971.0499,,,,,,
48,22.4916941,28.58677,28.4822,29.51444,26.1589,23.97236,482.1892184,528.7312499,477.8616442,394.0933189,343.1098295,4.395744496,4.671544076,5.542012094,8.893688139,6.069127841,12.84311984,13.11967171,18.80385092,21.78133638,5.083651368,362.0945152,401.2201953,377.9749364,350.688618,317.1930534,0.273268637,0.27357689,0.326063716,0.248146533,0.172272531,160026.7242,136134.0803,215696.6912,186169.7189,63254.30501,360.6812979,342.8362898,391.2086741,467.14029,523.3935299,160387.4055,136476.9166,216087.8999,186636.8592,63777.69854,,,,,,
306,22.9104235,29.09014,29.19573,30.11133,26.58848,24.33351,899.1807679,1052.142738,938.0208512,749.6206615,669.7511562,4.396164063,4.67233966,5.542568014,8.894092022,6.069488464,6.364661253,4.672777462,3.943580018,9.635564589,4.287202441,536.5319921,635.6990368,566.1719641,487.039146,446.1117584,0.052712836,0.040994053,0.047252512,0.067815089,0.065114273,162064.71,138528.0072,217250.9052,187143.0496,63958.67083,144.6155365,141.9823278,155.241882,145.591414,183.4820003,162209.3255,138669.9895,217406.147,187288.641,64142.15283,,,,,,
236,23.09716545,28.50619,28.37431,29.43874,26.09298,23.92449,410.0360047,446.2593757,408.891038,333.6515173,293.3228954,4.395683665,4.671397379,5.541918587,8.893640821,6.069082292,15.72994058,16.6484432,24.06438422,24.92884857,5.602483819,339.9227977,373.1904939,360.2597215,334.9356056,303.0708107,0.179973533,0.178207307,0.166345948,0.092019189,0.083656749,159822.7174,135890.8726,215592.5625,186051.5267,63168.98569,484.7337312,460.002829,516.7074854,577.245983,615.1639503,160307.4511,136350.8754,216109.27,186628.7727,63784.14964,,,,,,
169,23.67316919,29.01505,29.09219,30.01945,26.51852,24.27294,834.5094539,971.5120121,864.3709813,692.7089573,616.5276625,4.396108349,4.672216915,5.542478599,8.894026308,6.069423007,6.640415559,4.850052706,4.612524915,10.69841565,4.230926093,507.5399731,597.2798502,533.1438571,462.0859918,422.4848583,0.047198941,0.04566695,0.058584563,0.073702573,0.083872359,161708.8493,138119.1243,216956.6606,186953.9523,63822.10074,150.3637468,147.1802262,162.3951488,152.6821312,199.8462539,161859.213,138266.3045,217119.0557,187106.6345,64021.947,,,,,,
487,23.98719797,28.51704,28.39171,29.44461,26.0971,23.92471,432.5124084,470.0632881,429.0666121,351.471113,307.7230369,4.395680665,4.671417389,5.54193084,8.893646407,6.069081278,15.05273943,15.86205785,22.85125935,24.37463633,5.47638661,342.1071835,376.3588812,359.864577,334.1488095,302.1203879,0.283414204,0.274638912,0.32456703,0.253815962,0.173997413,159764.6064,135844.6129,215513.9241,186008.2858,63138.10721,366.3189897,347.6653924,393.5222398,471.2234051,524.8245279,160130.9254,136192.2782,215907.4463,186479.5092,63662.93174,,,,,,
242,24.28181603,28.648,28.56876,29.57515,26.19783,24.00211,536.3014339,593.325011,530.6386021,436.3949358,380.0078021,4.395789848,4.671639585,5.542071299,8.893726873,6.069153516,11.05526061,10.35918408,15.54312408,20.15723233,4.839151757,380.2215175,424.7685523,393.5844351,360.6423789,326.2344698,0.215262461,0.198385726,0.241394056,0.322939381,0.260672704,160171.8678,136309.1004,215740.191,186179.3657,63280.12815,253.3700863,237.7787584,261.0051048,319.1421483,402.5221593,160425.2379,136546.8792,216001.1961,186498.5078,63682.65031,,,,,,
166,24.78046995,28.51899,28.38213,29.45395,26.10624,23.93856,397.4808674,433.7043352,398.6482173,325.4783812,287.4130212,4.395703376,4.671414577,5.541933927,8.893649107,6.069095979,15.64458751,16.43315357,23.74531797,24.61278321,5.576162165,344.7300866,376.8754635,365.908347,340.1786487,308.2944626,0.09086899,0.10768904,0.067564678,0.040122111,0.042259595,159985.4242,136032.8533,215722.9142,186139.4974,63238.08101,627.8587691,593.6350083,648.242775,682.2019737,705.2161438,160613.283,136626.4884,216371.1569,186821.6994,63943.29716,,,,,,
294,25.05028634,28.51562,28.37876,29.45278,26.10535,23.93779,394.9538224,431.374279,397.493479,324.5674411,286.5838081,4.395701086,4.671410303,5.54192906,8.893648065,6.069095577,15.7418806,16.50225071,23.80122555,24.65476521,5.586812215,343.7406528,375.8986569,365.4986502,339.8495564,307.988303,0.087340097,0.107264231,0.069488989,0.039467946,0.042259595,159972.4008,136021.0296,215717.5736,186136.442,63235.87417,628.4621202,593.7134618,647.6520241,681.7461141,704.8006342,160600.8629,136614.743,216365.2256,186818.1882,63940.67481,,,,,,
332,25.49264127,29.17765,29.31269,30.21281,26.66746,24.402,974.9961922,1144.932781,1021.631519,814.6726913,729.7628903,4.396246509,4.672462964,5.5426701,8.894172029,6.06955989,6.08305105,4.531628381,3.443182876,8.768410651,4.357132444,570.7965724,680.3343563,604.151169,516.1776107,473.5216386,0.052271725,0.035683942,0.043831516,0.06476232,0.063173782,162485.3326,139002.1541,217589.5671,187365.2775,64122.82054,143.076948,140.6377267,153.4083703,143.6358847,179.1287169,162628.4095,139142.7918,217742.9754,187508.9134,64301.94926,,,,,,
478,25.58927797,28.66413,28.58772,29.59044,26.21007,24.01192,548.1265309,606.4069963,541.6972791,445.3847658,387.7155417,4.395798819,4.671656324,5.542090265,8.893738766,6.069162489,10.77123306,10.02136626,15.00949591,19.74054627,4.793359033,385.4183122,430.6936897,398.1259481,364.3021135,329.5705696,0.215703573,0.197323704,0.241394056,0.321412996,0.258732212,160238.4589,136379.5832,215785.8415,186214.1011,63305.35281,253.0683894,237.5425475,260.7034997,318.5986759,401.7380545,160491.5273,136617.1258,216046.545,186532.6998,63707.09087,,,,,,
23,25.9381602,28.74576,28.70443,29.68287,26.27542,24.06784,609.9713173,685.3473435,607.6545879,496.1770782,433.387627,4.395876753,4.671800038,5.542181444,8.893791379,6.069219893,9.119015705,7.267868751,11.23407559,17.41988958,4.500406382,411.2196102,465.1777955,424.1629783,383.3681265,348.1360698,0.175341861,0.163763806,0.195852042,0.286524204,0.236739974,160553.8087,136751.0789,216017.4274,186366.1656,63420.40476,232.7239069,219.8039196,240.7090707,278.920356,370.0001828,160786.5326,136970.8828,216258.1364,186645.0859,63790.40494,,,,,,
200,26.42664895,28.51142,28.37837,29.45267,26.10498,23.93715,394.2625027,432.593364,399.0874522,325.5496798,287.2873497,4.39569508,4.671409589,5.541929984,8.893645373,6.069095345,15.75984708,16.3791997,23.62902583,24.60146215,5.577033351,342.1516233,375.2133475,364.8510469,339.2961577,307.4901984,0.104984561,0.119583687,0.091511653,0.042956825,0.047003019,159937.8048,135999.1391,215701.8425,186127.0397,63228.4251,609.3825622,575.0439656,629.8623534,668.1633878,693.0122572,160547.1874,136574.183,216331.7048,186795.2031,63921.43736,,,,,,
390,26.77218245,29.31115,29.4937,30.37155,26.79108,24.51161,1094.132385,1291.854345,1155.964425,918.793682,826.8722941,4.396367902,4.672635327,5.542829527,8.894310792,6.069681657,5.876480638,4.389547005,2.985417438,7.763659322,4.497340086,625.1148756,751.5079119,665.9080094,563.4529525,518.5118686,0.045875607,0.033772302,0.039341458,0.057784562,0.06058646,163147.2813,139754.9653,218139.1714,187716.8314,64385.71291,142.2780771,140.0122876,152.5023721,142.766594,177.0095271,163289.5594,139894.9775,218291.6738,187859.598,64562.72244,,,,,,
480,27.25692045,28.52608,28.39998,29.453,26.09996,23.92938,437.7889568,474.8030693,433.4745811,353.2950952,310.1074046,4.395693821,4.671417291,5.541929627,8.893639494,6.069085432,14.93336117,15.76122594,22.55769908,24.22011507,5.426420553,345.2574361,379.3971357,362.5103436,335.4182507,303.8040598,0.275915307,0.255947324,0.300833868,0.225032708,0.154808107,159816.478,135902.3292,215556.6463,186029.868,63156.13228,377.8591477,359.7974496,403.9911121,478.8747596,532.6508134,160194.3372,136262.1266,215960.6374,186508.7428,63688.78309,,,,,,
62,27.55334025,28.73482,28.6874,29.66804,26.26179,24.05188,605.9816605,677.544846,601.0232274,491.7590221,428.8454044,4.395863813,4.671770627,5.54216238,8.893776881,6.069205115,9.371776284,7.684750034,11.87898078,17.8707127,4.586011465,408.1374784,460.334027,420.0208423,379.2012582,342.8208882,0.110057345,0.102378929,0.10818901,0.190580026,0.178094006,160486.0916,136671.1492,215955.4196,186314.7984,63366.4243,194.080142,187.1359558,206.9981539,220.5134302,304.0512657,160680.1718,136858.2852,216162.4178,186535.3119,63670.47557,,,,,,
489,28.06456371,28.50369,28.37395,29.44148,26.09402,23.92732,411.210823,448.4222862,413.2823224,337.0545208,297.3381404,4.39568403,4.671401365,5.541923633,8.893626241,6.069084072,15.64479827,16.29807893,23.58390099,24.67474475,5.525282284,339.091121,372.5625154,360.1614057,334.7825246,303.5448148,0.208204676,0.204545455,0.204832157,0.106410816,0.095084088,159808.1284,135879.9053,215586.0397,186051.2865,63172.5136,467.286611,439.6894423,490.4515006,556.0824552,596.8114576,160275.415,136319.5947,216076.4912,186607.3689,63769.32506,,,,,,
303,28.27327066,29.30155,29.48017,30.35913,26.78156,24.5028,1085.317321,1280.736056,1145.401629,910.6832966,819.0977836,4.396357928,4.672617634,5.542808558,8.894300611,6.069672119,5.889522891,4.396939219,3.010862768,7.83339476,4.485434139,621.1288084,746.0976842,660.9866039,559.7483678,514.8637002,0.046096162,0.033772302,0.039341458,0.057784562,0.06080207,163098.3792,139697.8094,218095.5898,187690.362,64365.48892,142.284913,140.0125044,152.5047057,142.7682948,177.0106013,163240.6641,139837.8219,218248.0945,187833.1303,64542.49953,,,,,,
381,28.65399345,29.07606,29.17118,30.0854,26.57007,24.31509,885.8851749,1033.025172,917.9245704,734.7911647,654.3140733,4.396150269,4.67231348,5.542544286,8.894072312,6.069469808,6.409289206,4.712124047,4.142675779,10.00418413,4.271527904,530.838165,626.658686,557.0289649,480.593137,439.059371,0.053153948,0.042693288,0.053453068,0.069995639,0.069426477,161994.2803,138433.1018,217169.4154,187102.2776,63926.99595,146.1533724,143.2461322,157.2270633,147.1592,187.8778653,162140.4337,138576.348,217326.6425,187249.4368,64114.87382,,,,,,
384,29.08054979,28.51762,28.38772,29.45255,26.10274,23.93462,421.5982902,458.2655731,421.7362848,343.8750277,303.2960872,4.395688122,4.671413764,5.541931747,8.893633797,6.069091016,15.26629647,15.97874497,22.93611871,24.24167238,5.441045697,343.3045537,376.7203255,363.2034139,337.2746234,305.9332129,0.200926334,0.198810535,0.201624973,0.1079372,0.095730918,159864.6154,135934.1163,215622.4207,186077.1803,63191.65879,465.8034373,436.9419171,488.8011926,554.8403108,595.7499453,160330.4189,136371.0582,216111.2219,186632.0206,63787.40873,,,,,,
349,29.48963562,28.54697,28.42244,29.47198,26.11467,23.9416,453.3293949,490.3939723,447.3601655,364.3455128,319.7086518,4.395705072,4.671446503,5.541942219,8.893649352,6.069094514,14.39932858,15.22908377,21.52018457,23.52224824,5.303652315,351.7532295,386.2052917,367.7360303,339.6086638,307.7690919,0.272386414,0.248725573,0.293136626,0.221543829,0.155239327,159905.1619,135991.5234,215618.2248,186073.791,63188.75724,377.2420557,358.384032,402.7022661,477.4530341,531.1998453,160282.404,136349.9075,216020.9271,186551.244,63719.95709,,,,,,
32,29.53041537,28.61263,28.51002,29.5341,26.16685,23.97652,510.9638427,556.5943636,502.3589834,413.7873965,359.6967996,4.395750827,4.671565654,5.5420193,8.893692887,6.069129232,12.50319403,12.8085167,17.84976694,21.3183493,5.001949555,370.774345,410.2841762,383.3081232,352.220522,318.2346926,0.246360829,0.221325404,0.26341672,0.322503271,0.258732212,160062.2503,136169.8626,215662.3727,186117.0079,63229.93462,267.559485,252.6358086,274.5931077,336.81114,419.8591428,160329.8098,136422.4984,215936.9658,186453.8191,63649.79377,,,,,,
