年份,地级市,邻1,邻2,邻3
2008,达州市,南充市,乐山市,宜宾市
2008,雅安市,巴中市,广元市,甘孜藏族自治州
2008,巴中市,雅安市,广元市,甘孜藏族自治州
2008,资阳市,自贡市,内江市,攀枝花市
2008,阿坝藏族羌族自治州,甘孜藏族自治州,雅安市,巴中市
2008,甘孜藏族自治州,阿坝藏族羌族自治州,雅安市,巴中市
2008,凉山彝族自治州,乐山市,南充市,达州市
2008,兰州市,庆阳市,酒泉市,白银市
2008,嘉峪关市,陇南市,张掖市,平凉市
2008,金昌市,武威市,平凉市,张掖市
2008,白银市,酒泉市,庆阳市,天水市
2008,天水市,武威市,白银市,酒泉市
2008,武威市,金昌市,天水市,白银市
2008,张掖市,平凉市,金昌市,嘉峪关市
2008,平凉市,张掖市,金昌市,嘉峪关市
2008,酒泉市,庆阳市,白银市,天水市
2008,庆阳市,酒泉市,白银市,天水市
2008,定西市,陇南市,临夏回族自治州,嘉峪关市
2008,陇南市,定西市,嘉峪关市,临夏回族自治州
2008,临夏回族自治州,定西市,甘南藏族自治州,陇南市
2008,甘南藏族自治州,临夏回族自治州,定西市,陇南市
2008,昆明市,曲靖市,玉溪市,红河哈尼族彝族自治州
2008,曲靖市,玉溪市,红河哈尼族彝族自治州,大理白族自治州
2008,玉溪市,红河哈尼族彝族自治州,曲靖市,大理白族自治州
2008,保山市,普洱市,临沧市,文山壮族苗族自治州
2008,昭通市,文山壮族苗族自治州,楚雄彝族自治州,保山市
2008,丽江市,德宏傣族景颇族自治州,西双版纳傣族自治州,迪庆藏族自治州
2008,普洱市,保山市,临沧市,西双版纳傣族自治州
2008,临沧市,普洱市,西双版纳傣族自治州,保山市
2008,楚雄彝族自治州,昭通市,文山壮族苗族自治州,大理白族自治州
2008,红河哈尼族彝族自治州,玉溪市,大理白族自治州,楚雄彝族自治州
2008,文山壮族苗族自治州,昭通市,保山市,楚雄彝族自治州
2008,西双版纳傣族自治州,丽江市,德宏傣族景颇族自治州,临沧市
2008,大理白族自治州,楚雄彝族自治州,昭通市,文山壮族苗族自治州
2008,德宏傣族景颇族自治州,丽江市,西双版纳傣族自治州,迪庆藏族自治州
2008,怒江傈僳族自治州,迪庆藏族自治州,德宏傣族景颇族自治州,丽江市
2008,迪庆藏族自治州,怒江傈僳族自治州,德宏傣族景颇族自治州,丽江市
2008,西安市,榆林市,延安市,咸阳市
2008,铜川市,商洛市,安康市,汉中市
2008,宝鸡市,咸阳市,延安市,渭南市
2008,咸阳市,延安市,宝鸡市,渭南市
2008,渭南市,宝鸡市,咸阳市,汉中市
2008,延安市,咸阳市,宝鸡市,渭南市
2008,汉中市,安康市,商洛市,渭南市
2008,榆林市,延安市,咸阳市,宝鸡市
2008,安康市,商洛市,铜川市,汉中市
2008,福州市,泉州市,厦门市,漳州市
2008,厦门市,漳州市,福州市,龙岩市
2008,莆田市,南平市,三明市,龙岩市
2008,三明市,龙岩市,莆田市,南平市
2008,泉州市,福州市,厦门市,漳州市
2008,漳州市,龙岩市,三明市,莆田市
2008,南平市,宁德市,莆田市,三明市
2008,龙岩市,三明市,莆田市,南平市
2008,宁德市,南平市,莆田市,三明市
2008,南宁市,柳州市,桂林市,玉林市
2008,柳州市,桂林市,玉林市,南宁市
2008,桂林市,柳州市,玉林市,南宁市
2008,梧州市,贵港市,百色市,钦州市
2008,北海市,来宾市,崇左市,河池市
2008,防城港市,贺州市,崇左市,来宾市
2008,钦州市,河池市,贵港市,梧州市
2008,贵港市,梧州市,百色市,钦州市
2008,玉林市,百色市,梧州市,贵港市
2008,百色市,梧州市,贵港市,钦州市
2008,贺州市,崇左市,来宾市,防城港市
2008,河池市,钦州市,贵港市,梧州市
2008,来宾市,崇左市,贺州市,北海市
2008,崇左市,来宾市,贺州市,北海市
2008,郑州市,洛阳市,南阳市,平顶山市
2008,开封市,濮阳市,三门峡市,驻马店市
2008,洛阳市,南阳市,平顶山市,许昌市
2008,平顶山市,许昌市,安阳市,焦作市
2008,安阳市,焦作市,许昌市,平顶山市
2008,鹤壁市,漯河市,三门峡市,濮阳市
2008,新乡市,商丘市,周口市,焦作市
2008,焦作市,安阳市,许昌市,平顶山市
2008,濮阳市,三门峡市,开封市,漯河市
2008,许昌市,平顶山市,安阳市,焦作市
2008,漯河市,三门峡市,濮阳市,开封市
2008,三门峡市,濮阳市,开封市,漯河市
2008,南阳市,洛阳市,平顶山市,许昌市
2008,商丘市,新乡市,周口市,信阳市
2008,信阳市,驻马店市,商丘市,新乡市
2008,周口市,新乡市,焦作市,安阳市
2008,驻马店市,信阳市,商丘市,开封市
2008,哈尔滨市,大庆市,齐齐哈尔市,绥化市
2008,齐齐哈尔市,绥化市,牡丹江市,佳木斯市
2008,鸡西市,双鸭山市,佳木斯市,黑河市
2008,鹤岗市,七台河市,伊春市,黑河市
2008,双鸭山市,黑河市,鸡西市,七台河市
2008,大庆市,哈尔滨市,齐齐哈尔市,绥化市
2008,伊春市,鹤岗市,七台河市,黑河市
2008,佳木斯市,鸡西市,牡丹江市,绥化市
2008,七台河市,鹤岗市,伊春市,黑河市
2008,牡丹江市,绥化市,佳木斯市,齐齐哈尔市
2008,黑河市,七台河市,鹤岗市,伊春市
2008,绥化市,牡丹江市,齐齐哈尔市,佳木斯市
2008,大兴安岭地区,伊春市,鹤岗市,七台河市
2008,武汉市,宜昌市,襄阳市,荆州市
2008,黄石市,荆门市,孝感市,黄冈市
2008,十堰市,荆门市,黄石市,孝感市
2008,宜昌市,襄阳市,荆州市,黄冈市
2008,襄阳市,宜昌市,荆州市,黄冈市
2008,鄂州市,恩施土家族苗族自治州,随州市,咸宁市
2008,荆门市,十堰市,黄石市,孝感市
2008,孝感市,黄冈市,荆州市,黄石市
2008,荆州市,黄冈市,孝感市,黄石市
2008,黄冈市,孝感市,荆州市,黄石市
2008,咸宁市,随州市,鄂州市,恩施土家族苗族自治州
2008,随州市,鄂州市,咸宁市,恩施土家族苗族自治州
2008,恩施土家族苗族自治州,鄂州市,随州市,咸宁市
2008,乌鲁木齐市,伊犁哈萨克自治州,克拉玛依市,巴音郭楞蒙古自治州
2008,克拉玛依市,伊犁哈萨克自治州,巴音郭楞蒙古自治州,昌吉回族自治州
2008,吐鲁番地区,喀什地区,塔城地区,阿克苏地区
2008,哈密地区,阿勒泰地区,博尔塔拉蒙古自治州,和田地区
2008,昌吉回族自治州,阿克苏地区,塔城地区,喀什地区
2008,伊犁哈萨克自治州,克拉玛依市,巴音郭楞蒙古自治州,昌吉回族自治州
2008,塔城地区,阿克苏地区,喀什地区,吐鲁番地区
2008,阿勒泰地区,哈密地区,博尔塔拉蒙古自治州,和田地区
2008,博尔塔拉蒙古自治州,和田地区,阿勒泰地区,哈密地区
2008,巴音郭楞蒙古自治州,克拉玛依市,伊犁哈萨克自治州,昌吉回族自治州
2008,阿克苏地区,塔城地区,喀什地区,吐鲁番地区
2008,克孜勒苏柯尔克孜自治州,和田地区,博尔塔拉蒙古自治州,阿勒泰地区
2008,喀什地区,塔城地区,阿克苏地区,吐鲁番地区
2008,和田地区,博尔塔拉蒙古自治州,阿勒泰地区,克孜勒苏柯尔克孜自治州
2009,北京市,
2009,天津市,
2009,长春市,吉林市,松原市,四平市
2009,吉林市,松原市,四平市,通化市
2009,四平市,通化市,松原市,白山市
2009,辽源市,白城市,白山市,通化市
2009,通化市,四平市,白山市,白城市
2009,白山市,白城市,辽源市,通化市
2009,松原市,四平市,通化市,白山市
2009,白城市,白山市,辽源市,通化市
2009,上海市,
2009,南京市,无锡市,南通市,常州市
2009,镇江市,泰州市,扬州市,盐城市
2009,泰州市,镇江市,扬州市,盐城市
2009,宿迁市,连云港市,淮安市,泰州市
2009,杭州市,宁波市,温州市,绍兴市
2009,宁波市,杭州市,温州市,绍兴市
2009,台州市,嘉兴市,金华市,绍兴市
2009,丽水市,舟山市,衢州市,湖州市
2009,南昌市,赣州市,九江市,上饶市
2009,景德镇市,萍乡市,鹰潭市,新余市
2009,萍乡市,景德镇市,新余市,抚州市
2009,九江市,上饶市,赣州市,宜春市
2009,新余市,抚州市,萍乡市,吉安市
2009,鹰潭市,景德镇市,萍乡市,新余市
2009,赣州市,九江市,上饶市,宜春市
2009,吉安市,抚州市,新余市,宜春市
2009,宜春市,上饶市,吉安市,九江市
2009,抚州市,新余市,吉安市,萍乡市
2009,上饶市,宜春市,九江市,吉安市
2009,济南市,烟台市,潍坊市,淄博市
2009,青岛市,烟台市,济南市,潍坊市
2009,淄博市,济宁市,潍坊市,临沂市
2009,枣庄市,滨州市,聊城市,菏泽市
2009,东营市,临沂市,济宁市,威海市
2009,烟台市,济南市,潍坊市,青岛市
2009,潍坊市,淄博市,济宁市,临沂市
2009,济宁市,临沂市,东营市,淄博市
2009,泰安市,威海市,德州市,聊城市
2009,威海市,泰安市,东营市,临沂市
2009,日照市,菏泽市,枣庄市,莱芜市
2009,莱芜市,日照市,菏泽市,枣庄市
2009,临沂市,东营市,济宁市,威海市
2009,德州市,聊城市,滨州市,泰安市
2009,聊城市,滨州市,德州市,枣庄市
2009,滨州市,聊城市,德州市,枣庄市
2009,菏泽市,日照市,枣庄市,滨州市
2009,长沙市,岳阳市,常德市,衡阳市
2009,株洲市,衡阳市,郴州市,常德市
2009,湘潭市,永州市,郴州市,邵阳市
2009,衡阳市,常德市,岳阳市,株洲市
2009,邵阳市,益阳市,娄底市,永州市
2009,岳阳市,常德市,衡阳市,株洲市
2009,常德市,岳阳市,衡阳市,株洲市
2009,张家界市,怀化市,娄底市,益阳市
2009,益阳市,邵阳市,娄底市,怀化市
2009,郴州市,湘潭市,株洲市,永州市
2009,永州市,邵阳市,益阳市,娄底市
2009,怀化市,娄底市,益阳市,邵阳市
2009,娄底市,怀化市,益阳市,邵阳市
2009,广州市,深圳市,佛山市,东莞市
2009,韶关市,阳江市,梅州市,潮州市
2009,深圳市,广州市,佛山市,东莞市
2009,珠海市,汕头市,湛江市,肇庆市
2009,汕头市,珠海市,湛江市,肇庆市
2009,佛山市,东莞市,中山市,深圳市
2009,江门市,惠州市,茂名市,湛江市
2009,湛江市,茂名市,珠海市,汕头市
2009,茂名市,湛江市,江门市,惠州市
2009,肇庆市,清远市,揭阳市,汕头市
2009,惠州市,江门市,中山市,茂名市
2009,梅州市,阳江市,潮州市,韶关市
2009,汕尾市,河源市,云浮市,潮州市
2009,河源市,汕尾市,云浮市,潮州市
2009,阳江市,梅州市,潮州市,韶关市
2009,清远市,肇庆市,揭阳市,汕头市
2009,东莞市,佛山市,中山市,惠州市
2009,中山市,惠州市,江门市,茂名市
2009,潮州市,梅州市,阳江市,河源市
2009,揭阳市,清远市,肇庆市,汕头市
2009,云浮市,汕尾市,河源市,潮州市
2009,海口市,三亚市
2009,三亚市,海口市
2009,重庆市,
2009,商洛市,安康市,铜川市,汉中市
2009,银川市,石嘴山市,吴忠市,中卫市
2009,石嘴山市,吴忠市,中卫市,固原市
2009,吴忠市,中卫市,石嘴山市,固原市
2009,固原市,中卫市,吴忠市,石嘴山市
2009,中卫市,吴忠市,固原市,石嘴山市
2009,鄂尔多斯市,包头市,呼和浩特市,通辽市
2009,沈阳市,大连市,鞍山市,营口市
2009,大连市,沈阳市,鞍山市,营口市
2009,鞍山市,营口市,锦州市,抚顺市
2009,抚顺市,本溪市,盘锦市,锦州市
2009,本溪市,抚顺市,盘锦市,锦州市
2009,丹东市,辽阳市,铁岭市,盘锦市
2009,锦州市,抚顺市,本溪市,盘锦市
2009,营口市,锦州市,抚顺市,本溪市
2009,阜新市,葫芦岛市,朝阳市,铁岭市
2009,辽阳市,丹东市,铁岭市,盘锦市
2009,盘锦市,本溪市,抚顺市,锦州市
2009,铁岭市,丹东市,辽阳市,盘锦市
2009,朝阳市,葫芦岛市,铁岭市,丹东市
2009,葫芦岛市,朝阳市,阜新市,铁岭市
2009,嘉兴市,台州市,金华市,绍兴市
2009,湖州市,衢州市,丽水市,舟山市
2009,绍兴市,温州市,台州市,嘉兴市
2009,舟山市,丽水市,衢州市,湖州市
2009,温州市,绍兴市,台州市,嘉兴市
2009,金华市,嘉兴市,台州市,绍兴市
2009,衢州市,丽水市,舟山市,湖州市
2009,阜阳市,滁州市,六安市,马鞍山市
2009,拉萨市,日喀则市,昌都市,林芝市
2009,昌都市,林芝市,山南市,那曲地区
2009,山南市,林芝市,那曲地区,昌都市
2009,日喀则市,昌都市,林芝市,山南市
2009,那曲地区,山南市,林芝市,昌都市
2009,阿里地区,那曲地区,山南市,林芝市
2009,林芝市,山南市,那曲地区,昌都市
2009,西宁市,海西蒙古族藏族自治州,海东市,海南藏族自治州
2009,海东市,海南藏族自治州,海北藏族自治州,黄南藏族自治州
2009,海北藏族自治州,黄南藏族自治州,海南藏族自治州,玉树藏族自治州
2009,黄南藏族自治州,海北藏族自治州,玉树藏族自治州,果洛藏族自治州
2009,海南藏族自治州,海北藏族自治州,黄南藏族自治州,玉树藏族自治州
2009,果洛藏族自治州,玉树藏族自治州,黄南藏族自治州,海北藏族自治州
2009,玉树藏族自治州,黄南藏族自治州,果洛藏族自治州,海北藏族自治州
2009,海西蒙古族藏族自治州,海东市,西宁市,海南藏族自治州
2009,遵义市,贵阳市,毕节市,六盘水市
2009,安顺市,铜仁市,黔东南苗族侗族自治州,黔西南布依族苗族自治州
2009,铜仁市,黔东南苗族侗族自治州,黔西南布依族苗族自治州,黔南布依族苗族自治州
2009,贵阳市,遵义市,毕节市,六盘水市
2009,六盘水市,毕节市,黔南布依族苗族自治州,黔西南布依族苗族自治州
2009,黔西南布依族苗族自治州,黔东南苗族侗族自治州,铜仁市,黔南布依族苗族自治州
2009,毕节市,六盘水市,黔南布依族苗族自治州,黔西南布依族苗族自治州
2009,黔东南苗族侗族自治州,黔西南布依族苗族自治州,铜仁市,黔南布依族苗族自治州
2009,黔南布依族苗族自治州,黔西南布依族苗族自治州,黔东南苗族侗族自治州,铜仁市
2009,无锡市,南京市,南通市,常州市
2009,徐州市,常州市,盐城市,南通市
2009,常州市,徐州市,南通市,盐城市
2009,苏州市,无锡市,南京市,南通市
2009,南通市,常州市,徐州市,盐城市
2009,连云港市,宿迁市,淮安市,泰州市
2009,淮安市,连云港市,宿迁市,泰州市
2009,盐城市,扬州市,镇江市,泰州市
2009,扬州市,盐城市,镇江市,泰州市
2009,石家庄市,唐山市,邯郸市,沧州市
2009,承德市,张家口市,秦皇岛市,衡水市
2009,张家口市,秦皇岛市,承德市,衡水市
2009,秦皇岛市,张家口市,承德市,衡水市
2009,唐山市,石家庄市,邯郸市,沧州市
2009,廊坊市,邢台市,秦皇岛市,张家口市
2009,保定市,沧州市,邯郸市,廊坊市
2009,沧州市,保定市,邯郸市,廊坊市
2009,衡水市,承德市,张家口市,秦皇岛市
2009,邢台市,廊坊市,秦皇岛市,张家口市
2009,邯郸市,沧州市,保定市,廊坊市
2009,呼和浩特市,鄂尔多斯市,包头市,通辽市
2009,包头市,鄂尔多斯市,呼和浩特市,通辽市
2009,呼伦贝尔市,赤峰市,通辽市,巴彦淖尔市
2009,兴安盟,阿拉善盟,乌海市,锡林郭勒盟
2009,通辽市,赤峰市,呼伦贝尔市,巴彦淖尔市
2009,赤峰市,通辽市,呼伦贝尔市,巴彦淖尔市
2009,锡林郭勒盟,乌兰察布市,巴彦淖尔市,乌海市
2009,乌兰察布市,巴彦淖尔市,锡林郭勒盟,乌海市
2009,巴彦淖尔市,乌兰察布市,锡林郭勒盟,乌海市
2009,乌海市,阿拉善盟,兴安盟,锡林郭勒盟
2009,阿拉善盟,兴安盟,乌海市,锡林郭勒盟
2009,宣城市,亳州市,淮北市,淮南市
2009,铜陵市,淮北市,黄山市,亳州市
2009,池州市,黄山市,铜陵市,淮北市
2009,安庆市,芜湖市,马鞍山市,阜阳市
2009,黄山市,池州市,铜陵市,淮北市
2009,芜湖市,安庆市,马鞍山市,阜阳市
2009,合肥市,芜湖市,安庆市,马鞍山市
2009,淮北市,铜陵市,亳州市,宣城市
2009,亳州市,宣城市,淮北市,淮南市
2009,宿州市,蚌埠市,巢湖市,六安市
2009,蚌埠市,巢湖市,宿州市,淮南市
2009,淮南市,巢湖市,蚌埠市,宿州市
2009,滁州市,六安市,阜阳市,宿州市
2009,六安市,滁州市,宿州市,蚌埠市
2009,马鞍山市,阜阳市,滁州市,六安市
2009,巢湖市,蚌埠市,宿州市,淮南市
2009,太原市,长治市,临汾市,运城市
2009,大同市,晋城市,吕梁市,朔州市
2009,阳泉市,忻州市,朔州市,大同市
2009,长治市,临汾市,运城市,晋中市
2009,晋城市,吕梁市,大同市,晋中市
2009,朔州市,大同市,晋城市,吕梁市
2009,晋中市,吕梁市,晋城市,大同市
2009,运城市,临汾市,长治市,晋中市
2009,忻州市,阳泉市,朔州市,大同市
2009,临汾市,长治市,运城市,晋中市
2009,吕梁市,晋城市,大同市,晋中市
2009,成都市,绵阳市,德阳市,宜宾市
2009,自贡市,资阳市,内江市,泸州市
2009,攀枝花市,遂宁市,广安市,眉山市
2009,泸州市,内江市,乐山市,凉山彝族自治州
2009,德阳市,绵阳市,宜宾市,南充市
2009,绵阳市,德阳市,宜宾市,南充市
2009,广元市,雅安市,巴中市,遂宁市
2009,遂宁市,攀枝花市,广安市,眉山市
2009,内江市,自贡市,资阳市,泸州市
2009,乐山市,凉山彝族自治州,泸州市,内江市
2009,南充市,达州市,宜宾市,凉山彝族自治州
2009,眉山市,广安市,攀枝花市,遂宁市
